Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Week,Last_Week_Sales,Rolling_4W_Avg,Actual_Sales,Predicted_Sales,Date
33,0,92.83,3.779,129.1338387,8.442,7,28,262717.71,241506.565,265003.47,249636.74428750016,2011-07-15
32,1,27.7,2.829,191.2557002,9.137,12,52,1949183.14,1521293.6324999998,955463.84,985478.5762000005,2010-12-31
4,0,51.86,3.495,128.5121935,6.51,3,11,2039818.41,2134466.1025,2116475.38,2030657.7035666667,2011-03-18
31,0,89.16,3.48,214.9296249,7.852,7,27,1371889.27,1416047.56,1423144.47,1418789.9815333332,2011-07-08
24,0,46.0,4.061,134.3571,8.212,4,16,1245576.65,1210435.8475000001,1372484.9,1289772.9735333335,2011-04-22
28,0,83.64,4.133,130.9776667,10.926,9,37,1469693.99,1270080.185,1124660.77,1202839.9227666666,2012-09-14
30,0,44.24,2.976,211.0648881,8.028,1,1,397631.02,447737.5225,451077.21,441472.4343333333,2011-01-07
43,0,84.67,3.575,207.1940691,10.641,7,28,651147.83,627159.1075,631827.38,607318.8490666663,2011-07-15
23,0,17.0,3.281,133.4921429,5.114,2,8,1369971.57,1215713.5275,1206917.2,1276620.2375999996,2011-02-25
7,0,36.61,3.767,192.826069,8.595,5,19,407012.47,426854.3075,414094.05,428839.00515833293,2011-05-13
41,0,54.82,3.596,194.7419707,6.901,9,37,1280958.97,1326627.2574999998,1197019.39,1269663.9162666667,2011-09-16
2,0,67.2,3.814,221.255812,6.891,4,17,1847344.45,1942432.575,1764133.09,1873268.5667333337,2012-04-27
34,0,48.09,3.707,130.8261935,9.653,3,11,976393.43,1010064.4700000001,999298.43,961726.095483334,2012-03-16
32,0,55.13,3.795,192.8365651,8.595,5,21,1145084.76,1143133.905,1175447.49,1156521.227466667,2011-05-27
9,0,85.02,2.653,214.8965756,6.384,6,25,513073.87,544998.635,509263.28,500664.34222499985,2010-06-25
32,0,75.91,3.547,193.711525,8.622,7,30,1185674.48,1160004.6375,1169988.62,1169168.2014333333,2011-07-29
44,0,40.85,3.062,127.99525,7.224,2,7,307486.73,288402.2525,280785.76,296525.8179,2011-02-18
1,0,67.84,3.622,215.0743939,7.682,4,14,1495064.75,1541544.205,1614259.35,1540610.4809666667,2011-04-08
26,0,61.65,2.906,132.2939355,8.512,5,21,986765.01,984603.045,1069851.59,1032594.2404000005,2010-05-28
3,0,82.1,2.668,214.787913,7.343,6,23,396968.8,368794.785,355017.09,369765.90186666674,2010-06-11
9,0,69.08,2.603,215.2141341,6.56,10,39,452905.22,478059.51749999996,495692.19,475708.0361499998,2010-10-01
19,0,62.76,3.937,136.3145,7.806,9,37,1566712.79,1529046.435,1365633.53,1466668.0922666667,2011-09-16
39,0,63.11,3.297,216.7217373,7.716,11,45,1553629.59,1469074.455,1456957.38,1520181.5185666666,2011-11-11
9,0,71.9,3.743,218.9134935,6.38,4,15,561625.92,523825.6425,528420.28,547874.8108833334,2011-04-15
44,1,38.89,3.445,129.8364,6.078,11,47,310531.04,309056.7525,309129.01,325502.25999166653,2011-11-25
31,0,84.71,3.648,214.6964908,7.931,6,23,1430348.1,1392026.2874999999,1425299.37,1454611.6945666661,2011-06-10
14,0,50.02,3.0,182.8989385,8.724,11,46,2092189.06,2022998.99,1968462.58,2062472.0091666668,2010-11-19
45,1,70.87,2.699,182.598178,8.743,9,36,790144.7,735679.8825000001,721460.22,784846.6852500001,2010-09-10
12,0,54.54,4.25,130.7413793,12.187,3,10,1147636.96,1174762.845,1113208.57,1183697.1234666666,2012-03-09
8,0,73.96,3.749,225.2288314,5.679,5,18,879448.25,927135.6875,937232.09,914582.0590333338,2012-05-04
24,0,39.51,3.752,133.7361429,8.252,3,10,1346994.53,1320876.6500000001,1253218.7,1306156.1626999998,2011-03-11
9,0,70.85,3.81,219.2588382,6.38,4,17,549502.11,540127.6125,532226.2,549028.6908500001,2011-04-29
38,0,52.77,3.236,126.8794839,14.313,12,50,355965.23,354335.64,334441.15,345712.3714416666,2010-12-17
14,0,74.04,3.748,185.9119885,8.625,7,26,2069523.52,2090988.0825,2074668.19,2051313.8198666668,2011-07-01
10,0,62.11,4.273,130.8261935,7.545,3,11,1917483.1,2028994.905,1930814.66,1907862.2200666664,2012-03-16
40,0,70.09,3.772,138.1437742,4.156,8,32,1068346.76,992773.6749999999,1007906.43,1002386.2022999998,2012-08-10
45,0,50.56,3.862,190.4618964,8.424,3,11,776968.87,792919.8525,788340.23,787237.435566667,2012-03-16
38,0,64.05,4.121,131.0375484,11.627,4,14,408679.36,425598.37,499267.66,452366.3587666665,2012-04-06
30,0,73.08,2.854,209.9984585,8.2,5,19,457883.94,461883.2075,461868.09,474520.95645000046,2010-05-14
18,0,37.62,3.633,137.0632581,8.075,2,5,825584.22,907630.8275,1049772.04,894133.8880499997,2012-02-03
5,0,69.64,3.622,215.6407939,6.489,4,14,314316.55,303581.205,307333.62,317450.8973749999,2011-04-08
14,0,51.78,3.569,187.8774913,8.523,10,43,2009004.59,1947165.3475000001,2056846.12,1982551.0669000004,2011-10-28
17,0,17.56,3.341,129.8555333,6.617,12,49,945267.68,990862.8675,976522.93,1052000.4673666665,2011-12-09
26,0,35.34,2.834,131.8242903,8.488,3,11,963382.09,955946.3075,903366.55,946857.7882833339,2010-03-19
30,0,52.21,3.268,219.6258417,7.057,1,3,447023.91,443213.725,438760.62,437755.51280833315,2012-01-20
41,0,71.61,3.485,194.3796374,6.901,8,34,1412959.97,1355053.41,1328740.71,1393758.3611666663,2011-08-26
4,0,47.12,3.286,129.8167097,5.143,11,45,2281217.31,2178791.9699999997,2203028.96,2236988.9164000005,2011-11-11
38,0,65.49,3.129,126.4912903,14.313,11,44,341219.63,342319.10750000004,380870.09,354728.2916,2010-11-05
2,0,71.09,3.721,222.4169362,6.565,9,38,1814806.63,1884363.7874999999,1829415.67,1823754.5759333333,2012-09-21
32,0,76.12,3.556,198.0967341,7.872,8,35,1272809.11,1236289.0075,1183979.27,1243827.287766667,2012-08-31
17,0,68.91,3.63,130.7196333,5.936,7,27,982322.24,978923.1799999999,1046782.52,1014979.6129166665,2012-07-06
18,0,71.42,3.798,138.1138065,8.304,6,22,1088446.58,1061588.04,1118313.7,1099753.5945000006,2012-06-01
16,0,40.99,3.686,199.2195317,5.847,10,43,577198.97,502476.39249999996,475770.14,552679.1433833332,2012-10-26
38,0,73.05,3.842,129.7821613,12.89,10,42,400430.78,402858.0475,402709.17,394885.5347000003,2011-10-21
1,0,64.74,3.734,221.2118132,7.348,3,11,1675431.16,1680777.4375,1677472.78,1637089.3903000003,2012-03-16
11,0,77.64,2.854,213.6196139,7.343,5,19,1312329.78,1289776.6425,1266796.13,1302277.9244,2010-05-14
25,0,66.99,3.807,214.825578,7.28,8,33,710496.97,691251.9199999999,728467.72,728968.1044333335,2012-08-17
45,0,46.66,3.631,184.809719,8.549,3,11,714014.73,752966.32,733564.77,728949.2795,2011-03-18
7,0,63.07,3.741,197.6551863,8.09,6,23,598495.02,515015.125,642963.75,593537.0504833334,2012-06-08
41,0,32.49,2.62,189.6695049,7.541,3,9,991941.73,1051541.4975,1063557.49,1016563.4438333332,2010-03-05
31,0,70.28,2.603,211.3298742,8.163,10,39,1230250.25,1283645.44,1213981.64,1286347.3959666668,2010-10-01
33,0,96.79,4.002,130.7909677,7.147,8,33,297753.49,264656.705,270097.76,271073.527225,2012-08-17
34,0,47.2,2.741,126.5461613,10.21,11,45,972292.31,930895.8875000001,979730.78,956530.7770666669,2010-11-12
44,0,33.94,3.389,129.8459667,6.078,12,48,309129.01,309754.9875,284309.34,307368.49251666653,2011-12-02
30,0,85.61,2.623,210.7577954,8.099,7,28,436293.4,446892.1575,438068.71,439503.1154249996,2010-07-16
8,0,51.29,3.065,216.9247918,6.262,2,8,1065108.64,947026.8675,917317.15,940431.6770000004,2011-02-25
37,0,73.25,3.743,214.026217,8.3,4,15,543703.16,519722.73250000004,543775.87,519385.0856333332,2011-04-15
22,0,46.06,3.867,141.55478,7.503,3,11,991127.01,970925.505,966780.01,968828.0410500008,2012-03-16
